Crop Production Statistics,,,,,
, 1998-99,Kharif     ,6531,5804,0.888684734343898
,,Summer     ,16,36,2.25
,,Total,6547,5840,0.892011608370246
, 1999-00,Kharif     ,5501,4146,0.753681148882021
,,Rabi       ,29,29,1
,,Summer     ,8,16,2
,,Total,5538,4191,0.756771397616468
, 2000-01,Kharif     ,5338,5730,1.07343574372424
,,Summer     ,10,20,2
,,Total,5348,5750,1.07516828721017
, 2001-02,Kharif     ,5844,8087,1.38381245722108
,,Rabi       ,10,11,1.1
,,Total,5854,8098,1.38332763922105
, 2002-03,Kharif     ,6325,2775,0.438735177865613
,,Rabi       ,10,16,1.6
,,Summer     ,14,16,1.14285714285714
,,Total,6349,2807,0.442116868798236
, 2003-04,Kharif     ,9896,8075,0.815986257073565
,,Rabi       ,211,29,0.137440758293839
,,Summer     ,15,18,1.2
,,Total,10122,8122,0.802410590792334
, 2004-05,Kharif     ,5742,4739,0.825322187391153
,,Rabi       ,8,13,1.625
,,Summer     ,44,70,1.59090909090909
,,Total,5794,4822,0.832240248532965
, 2005-06,Kharif     ,6581,5714,0.868257103783619
,,Summer     ,82,179,2.18292682926829
,,Total,6663,5893,0.884436440042023
, 2006-07,Kharif     ,3688,1657,0.449295010845987
,,Summer     ,84,179,2.13095238095238
,,Total,3772,1836,0.486744432661718
, 2007-08,Kharif     ,3766,2700,0.716941051513542
,,Summer     ,63,131,2.07936507936508
,,Total,3829,2831,0.739357534604335
, 2008-09,Kharif     ,3576,1783,0.498601789709172
,,Rabi       ,54,79,1.46296296296296
,,Summer     ,69,137,1.98550724637681
,,Total,3699,1999,0.540416328737497
, 2009-10,Kharif     ,3356,1082,0.322407628128725
,,Rabi       ,25,35,1.4
,,Summer     ,68,128,1.88235294117647
,,Total,3449,1245,0.360974195418962
, 2010-11,Kharif     ,5966,3606,0.604425075427422
,,Summer     ,38,74,1.94736842105263
,,Total,6004,3680,0.61292471685543
, 2011-12,Kharif     ,3580,2472,0.690502793296089
,,Rabi       ,13,24,1.84615384615385
,,Summer     ,149,287,1.9261744966443
,,Total,3742,2783,0.743719935863175
, 2012-13,Kharif     ,4102,2015,0.491223793271575
,,Rabi       ,6,9,1.5
,,Summer     ,66,99,1.5
,,Total,4174,2123,0.508624820316243
, 2013-14,Kharif     ,3525,2548,0.722836879432624
,,Rabi       ,149,217,1.45637583892617
,,Summer     ,187,367,1.96256684491979
,,Total,3861,3132,0.811188811188811
, 2014-15,Kharif     ,2897,2042,0.704867103900587
,,Rabi       ,67,109,1.62686567164179
,,Summer     ,189,337,1.78306878306878
,,Total,3153,2488,0.789089755788138
, 2015-16,Kharif     ,2897,1671,0.576803589920608
,,Rabi       ,10,17,1.7
,,Summer     ,227,388,1.70925110132159
,,Total,3134,2076,0.662412252712189
, 2016-17,Kharif     ,1988,2081,1.04678068410463
,,Rabi       ,312,323,1.03525641025641
,,Summer     ,79,143,1.81012658227848
,,Total,2379,2547,1.07061790668348
, 2017-18,Kharif     ,10039,13590,1.35372049008865
,,Rabi       ,281,450,1.60142348754448
,,Summer     ,682,1185,1.7375366568915
,,Total,11002,15225,1.3838393019451
, 2018-19,Kharif     ,8823,6529,0.739997733197325
,,Rabi       ,2610,4066,1.55785440613027
,,Summer     ,684,1230,1.79824561403509
,,Total,12117,11825,0.975901625814971
Total - Ragi,,,133746,112026,0.837602619891436
Rapeseed &Mustard,,,,,
 1.BELLARY, 1998-99,Kharif     ,79,6,0.0759493670886076
, 1999-00,Rabi       ,101,8,0.0792079207920792
, 2000-01,Rabi       ,164,13,0.0792682926829268
, 2001-02,Rabi       ,185,14,0.0756756756756757
, 2002-03,Rabi       ,29,2,0.0689655172413793
, 2003-04,Rabi       ,10,1,0.1
, 2004-05,Rabi       ,17,1,0.0588235294117647
, 2005-06,Rabi       ,295,23,0.0779661016949153
, 2006-07,Kharif     ,75,6,0.08
, 2011-12,Rabi       ,38,11,0.289473684210526
, 2013-14,Kharif     ,2,1,0.5
, 2016-17,Kharif     ,17,3,0.176470588235294
, 2017-18,Kharif     ,41,7,0.170731707317073
, 2018-19,Kharif     ,240,48,0.2
Total - Rapeseed &Mustard,,,1293,144,0.111368909512761
Rice,,,,,
 1.BELLARY, 1997-98,Kharif     ,34112,96733,2.83574695121951
,,Summer     ,23573,65571,2.7816145590294
,,Total,57685,162304,2.81362572592528
, 1998-99,Kharif     ,39395,124945,3.17159538012438
,,Summer     ,29459,99742,3.38579042058454
,,Total,68854,224687,3.26323815609841
, 1999-00,Kharif     ,47915,162081,3.38267765835333
,,Summer     ,31432,94717,3.01339399338254
,,Total,79347,256798,3.23639205010901
, 2000-01,Kharif     ,52654,172729,3.28045352679758
,,Summer     ,31393,100892,3.21383747969293
,,Total,84047,273621,3.2555712874939
, 2001-02,Kharif     ,54582,175813,3.22108020959291
,,Summer     ,29231,78310,2.67900516574869
,,Total,83813,254123,3.03202367174543
, 2002-03,Kharif     ,64289,215581,3.35331083077976
,,Summer     ,7011,17597,2.50991299386678
,,Total,71300,233178,3.27037868162693
, 2003-04,Kharif     ,49995,190076,3.801900190019
,,Summer     ,5971,27818,4.6588511137163
,,Total,55966,217894,3.89332809205589
, 2004-05,Kharif     ,51935,178111.0825,3.4295
,,Rabi       ,280,944,3.37142857142857
,,Summer     ,14592,68619,4.70250822368421
,,Total,66807,247674.0825,3.70730735551664
, 2005-06,Kharif     ,61783,188994,3.05899681142062
,,Rabi       ,490,1871,3.81836734693878
,,Summer     ,40538,138524,3.41713947407371
,,Total,102811,329389,3.20383032943946
, 2006-07,Kharif     ,66354,204553,3.08275311209573
,,Rabi       ,2993,14299,4.77748078850652
,,Summer     ,36575,129221,3.53304169514696
,,Total,105922,348073,3.28612563962161
, 2007-08,Kharif     ,76597,283719,3.70404846142799
,,Rabi       ,367,1414,3.85286103542234
,,Summer     ,40890,131492,3.2157495720225
,,Total,117854,416625,3.53509426918051
, 2008-09,Kharif     ,77958,283650.183,3.6385
,,Rabi       ,150,700,4.66666666666667
,,Summer     ,44613,157154,3.52260551857082
,,Total,122721,441504.183,3.59762536974112
, 2009-10,Kharif     ,80447,248380.1125,3.0875
,,Rabi       ,46,185,4.02173913043478
,,Summer     ,39921,132661,3.32308809899552
,,Total,120414,381226.1125,3.16596170295813
, 2010-11,Kharif     ,88799,339376,3.82184484059505
,,Rabi       ,135,602,4.45925925925926
,,Summer     ,41745,145941,3.49601149838304
,,Total,130679,485919,3.71841688412063
, 2011-12,Kharif     ,77226,288837,3.7401522803201
,,Summer     ,38943,139548,3.58339111008397
,,Total,116169,428385,3.68760168375384
, 2012-13,Kharif     ,78029,289394,3.70880057414551
,,Summer     ,31119,98386,3.1616054500466
,,Total,109148,387780,3.55279070619709
, 2013-14,Kharif     ,76010,290788,3.82565451914222
,,Summer     ,34538,127832,3.7011986797151
,,Total,110548,418620,3.78677135723848
, 2014-15,Kharif     ,77598,286690,3.69455398335009
,,Rabi       ,40,99,2.475
,,Summer     ,41005,121344,2.95924887208877
,,Total,118643,408133,3.44000910293907
, 2015-16,Kharif     ,75608,283647,3.75154745529574
,,Summer     ,18058,57796,3.20057592202902
,,Total,93666,341443,3.64532487775714
, 2016-17,Kharif     ,83580,328323,3.92824838478105
,,Rabi       ,11,29,2.63636363636364
,,Summer     ,3417,9443,2.76353526485221
,,Total,87008,337795,3.88234415226186
, 2017-18,Kharif     ,55561,234990,4.22940551825921
,,Rabi       ,6619,17657,2.66762350808279
,,Summer     ,39753,135691,3.41335245138732
,,Total,101933,388338,3.80973776892665
, 2018-19,Kharif     ,105813,427823,4.04319885080283
,,Rabi       ,1551,3841,2.47646679561573
,,Summer     ,30541,111530,3.65181231786778
,,Total,137905,543194,3.93889996736884
Total - Rice,,,2143240,7526703.378,3.51183412870234
Safflower,,,,,
 1.BELLARY, 1998-99,Rabi       ,6134,3243,0.52869253342028
, 1999-00,Rabi       ,6116,6219,1.01684107259647
, 2000-01,Rabi       ,6084,3237,0.532051282051282
, 2001-02,Rabi       ,5265,2076,0.394301994301994
, 2002-03,Rabi       ,2259,594,0.262948207171315
, 2003-04,Rabi       ,4850,1209,0.249278350515464
, 2004-05,Rabi       ,5975,1977,0.330878661087866
, 2005-06,Rabi       ,4832,1579,0.326779801324503
, 2006-07,Rabi       ,3765,1628,0.432403718459495
, 2007-08,Rabi       ,3198,1972,0.616635397123202
, 2008-09,Rabi       ,1285,472,0.367315175097276
, 2009-10,Rabi       ,1343,411,0.306031273268801
, 2010-11,Rabi       ,819,305,0.372405372405372
, 2011-12,Rabi       ,69,16,0.231884057971014
, 2012-13,Rabi       ,371,167,0.450134770889488
, 2013-14,Rabi       ,121,202,1.66942148760331
, 2014-15,Rabi       ,118,34,0.288135593220339
, 2015-16,Rabi       ,144,56,0.388888888888889
, 2016-17,Rabi       ,7,2,0.285714285714286
, 2017-18,Rabi       ,5,5,1
, 2018-19,Rabi       ,917,329,0.358778625954198
Total - Safflower,,,53677,25733,0.479404586694487
Sannhamp,,,,,
 1.BELLARY, 1999-00,Whole Year ,34,9,0.264705882352941
, 2000-01,Whole Year ,29,7,0.241379310344828
, 2001-02,Whole Year ,18,5,0.277777777777778
, 2002-03,Whole Year ,22,6,0.272727272727273
, 2004-05,Whole Year ,127,32,0.251968503937008
, 2007-08,Whole Year ,81,20,0.246913580246914
, 2014-15,Whole Year ,130,32,0.246153846153846
, 2018-19,Whole Year ,2,,0
Total - Sannhamp,,,443,111,0.250564334085779
Sesamum,,,,,
 1.BELLARY, 1998-99,Kharif     ,4680,1089,0.232692307692308
, 1999-00,Kharif     ,6606,2962,0.448380260369361
, 2000-01,Kharif     ,6522,2714,0.416130021465808
, 2001-02,Kharif     ,4069,1140,0.28016711722782
, 2002-03,Kharif     ,5750,2720,0.47304347826087
, 2003-04,Kharif     ,2681,311,0.116001491980604
, 2004-05,Kharif     ,6495,2184,0.336258660508083
, 2005-06,Kharif     ,6282,2936,0.467367080547596
, 2006-07,Kharif     ,6199,1537,0.247943216647846
, 2007-08,Kharif     ,4816,2219,0.460755813953488
, 2008-09,Kharif     ,2018,581,0.28790882061447
, 2009-10,Kharif     ,2911,536,0.184129165235314
, 2010-11,Kharif     ,2075,656,0.316144578313253
, 2011-12,Kharif     ,541,143,0.264325323475046
, 2012-13,Kharif     ,82,27,0.329268292682927
, 2013-14,Kharif     ,544,241,0.443014705882353
, 2014-15,Kharif     ,1252,457,0.365015974440895
, 2015-16,Kharif     ,3131,788,0.251676780581284
, 2016-17,Kharif     ,655,306,0.467175572519084
, 2017-18,Kharif     ,89,169,1.89887640449438
, 2018-19,Kharif     ,101,134,1.32673267326733
Total - Sesamum,,,67499,23850,0.353338567978785
Small millets,,,,,
 1.BELLARY, 1999-00,Kharif     ,15521,5466,0.352168030410412
, 2000-01,Kharif     ,17240,11033,0.639965197215777
, 2001-02,Kharif     ,12709,4729,0.372098512864899
, 2002-03,Kharif     ,10556,2338,0.221485411140584
, 2003-04,Kharif     ,13583,6122,0.450710446882132
, 2004-05,Kharif     ,9702,3725,0.383941455370027
, 2005-06,Kharif     ,10327,2822,0.273264258739227
, 2006-07,Kharif     ,4021,726,0.180552101467297
, 2007-08,Kharif     ,4640,1261,0.27176724137931
, 2009-10,Kharif     ,3181,777,0.24426281043697
, 2010-11,Kharif     ,4145,1197,0.288781664656212
, 2011-12,Kharif     ,2815,685,0.243339253996448
, 2012-13,Kharif     ,2882,597,0.207147814018043
, 2013-14,Kharif     ,2890,955,0.330449826989619
, 2014-15,Kharif     ,1830,612,0.334426229508197
, 2015-16,Kharif     ,5751,2060,0.358198574161015
, 2016-17,Kharif     ,2943,1181,0.401291199456337
, 2017-18,Kharif     ,8506,5228,0.614624970608982
, 2018-19,Kharif     ,1954,713,0.36489252814739
Total - Small millets,,,135196,52227,0.386305807864138
Soyabean,,,,,
 1.BELLARY, 2012-13,Kharif     ,23,24,1.04347826086957
, 2018-19,Kharif     ,4,4,1
Total - Soyabean,,,27,28,1.03703703703704
Sugarcane,,,,,
 1.BELLARY, 1997-98,Whole Year ,6945,488234,70.3000719942405
, 1999-00,Whole Year ,7336,655105,89.3000272628135
, 2000-01,Whole Year ,7174,783760,109.250069696125
, 2001-02,Whole Year ,7666,750118,97.8499869553874
, 2002-03,Whole Year ,5327,384609,72.1999249108316
, 2003-04,Whole Year ,1831,121762,66.5002730748225
, 2005-06,Whole Year ,3531,338799,95.9498725573492
, 2006-07,Whole Year ,3293,297193,90.2499240813848
, 2007-08,Whole Year ,2402,203089,84.5499583680267
, 2008-09,Whole Year ,1932,249614,129.199792960663
, 2009-10,Whole Year ,2464,238762,96.9001623376623
, 2010-11,Whole Year ,1363,130780,95.9501100513573
, 2011-12,Whole Year ,3806,318182,83.6001050972149
, 2012-13,Whole Year ,5660,483930,85.5
, 2013-14,Whole Year ,6004,484823,80.75
, 2014-15,Whole Year ,3406,349456,102.600117439812
, 2015-16,Whole Year ,7835,803871,102.6
, 2016-17,Whole Year ,6994,511611,73.1499857020303
, 2017-18,Whole Year ,4405,372443,84.550056753689
, 2018-19,Whole Year ,10096,575472,57
Total - Sugarcane,,,99470,8541613,85.8712476123454
Sunflower,,,,,
 1.BELLARY, 1998-99,Kharif     ,31997,6895,0.215488952089258
,,Rabi       ,29642,9593,0.323628635044869
,,Summer     ,7766,3910,0.503476693278393
,,Total,69405,20398,0.293898134140192
, 1999-00,Kharif     ,24250,8535,0.351958762886598
,,Rabi       ,22273,8090,0.363220042203565
,,Summer     ,5648,3348,0.592776203966006
,,Total,52171,19973,0.382837208410803
, 2000-01,Kharif     ,19274,11546,0.599045346062052
,,Rabi       ,19149,5980,0.312287847929396
,,Summer     ,3824,2630,0.687761506276151
,,Total,42247,20156,0.477098965607025
, 2001-02,Kharif     ,13975,6648,0.475706618962433
,,Rabi       ,31843,12359,0.388122978362591
,,Summer     ,4054,2734,0.674395658608781
,,Total,49872,21741,0.435935996150144
, 2002-03,Kharif     ,22834,10031,0.439301042305334
,,Rabi       ,35564,9300,0.261500393656507
,,Summer     ,3448,2057,0.596577726218097
,,Total,61846,21388,0.345826730912266
, 2003-04,Kharif     ,29880,13043,0.436512717536814
,,Rabi       ,58584,14922,0.254711183941008
,,Summer     ,4252,2210,0.519755409219191
,,Total,92716,30175,0.325456231934078
, 2004-05,Kharif     ,39224,18559,0.473154191311442
,,Rabi       ,42374,13615,0.321305517534337
,,Summer     ,6560,4294,0.654573170731707
,,Total,88158,36468,0.413666371741646
, 2005-06,Kharif     ,45056,18516,0.410955255681818
,,Rabi       ,58156,17037,0.292953435587042
,,Summer     ,5907,4551,0.770441848654139
,,Total,109119,40104,0.367525362219229
, 2006-07,Kharif     ,48648,18060,0.371238283177109
,,Rabi       ,50126,16144,0.322068387663089
,,Summer     ,8395,7353,0.875878499106611
,,Total,107169,41557,0.387770717278317
, 2007-08,Kharif     ,49902,18862,0.377980842451204
,,Rabi       ,42833,16935,0.395372726636005
,,Summer     ,7283,7472,1.02595084443224
,,Total,100018,43269,0.432612129816633
, 2008-09,Kharif     ,36013,15316,0.425290867186849
,,Rabi       ,52536,17629,0.335560377645805
,,Summer     ,4680,3881,0.829273504273504
,,Total,93229,36826,0.395005845820506
, 2009-10,Kharif     ,24040,8523,0.354534109816972
,,Rabi       ,40331,14103,0.349681386526493
,,Summer     ,3224,2625,0.814205955334988
,,Total,67595,25251,0.373563133367853
, 2010-11,Kharif     ,13422,7750,0.577410222023543
,,Rabi       ,25145,12560,0.499502883276993
,,Summer     ,1882,1745,0.927205100956429
,,Total,40449,22055,0.545254518035057
, 2011-12,Kharif     ,10225,3482,0.340537897310513
,,Rabi       ,8363,3976,0.475427478177687
,,Summer     ,3045,3277,1.07619047619048
,,Total,21633,10735,0.496232607590256
, 2012-13,Kharif     ,14820,7870,0.531039136302294
,,Rabi       ,21005,10855,0.516781718638419
,,Summer     ,3045,2300,0.755336617405583
,,Total,38870,21025,0.540905582711603
, 2013-14,Kharif     ,7895,4890,0.619379354021533
,,Rabi       ,11730,7444,0.63461210571185
,,Summer     ,1909,2372,1.24253535882661
,,Total,21534,14706,0.682920033435497
, 2014-15,Kharif     ,10633,6495,0.610834195429324
,,Rabi       ,13580,8063,0.593740795287187
,,Summer     ,1776,1255,0.706644144144144
,,Total,25989,15813,0.608449728731386
, 2015-16,Kharif     ,11780,5954,0.505432937181664
,,Rabi       ,6074,2926,0.481725386894962
,,Summer     ,945,656,0.694179894179894
,,Total,18799,9536,0.507261024522581
, 2016-17,Kharif     ,10649,8822,0.828434594797634
,,Rabi       ,2993,429,0.143334447043101
,,Summer     ,130,25,0.192307692307692
,,Total,13772,9276,0.673540516990996
, 2017-18,Kharif     ,5663,8129,1.43545823768321
,,Rabi       ,2360,2161,0.915677966101695
,,Summer     ,17,19,1.11764705882353
,,Total,8040,10309,1.28221393034826
, 2018-19,Kharif     ,7722,7783,1.00789950789951
,,Rabi       ,5956,3797,0.637508394895903
,,Summer     ,10,10,1
,,Total,13688,11590,0.846727060198714
Total - Sunflower,,,1136319,482351,0.424485553792553
Sweet potato,,,,,
 1.BELLARY, 2018-19,Whole Year ,2,29,14.5
Total - Sweet potato,,,2,29,14.5
Tapioca,,,,,
 1.BELLARY, 2018-19,Whole Year ,3,40,13.3333333333333
Total - Tapioca,,,3,40,13.3333333333333
Tobacco,,,,,
 1.BELLARY, 1999-00,Whole Year ,616,364,0.590909090909091
, 2000-01,Whole Year ,1069,790,0.739008419083255
, 2002-03,Whole Year ,135,48,0.355555555555556
, 2003-04,Whole Year ,303,170,0.561056105610561
, 2004-05,Whole Year ,560,413,0.7375
, 2005-06,Whole Year ,379,240,0.633245382585752
, 2006-07,Whole Year ,1069,476,0.445275958840037
, 2007-08,Whole Year ,245,104,0.424489795918367
, 2008-09,Whole Year ,215,109,0.506976744186047
, 2009-10,Whole Year ,466,359,0.770386266094421
, 2010-11,Whole Year ,884,966,1.09276018099548
, 2011-12,Whole Year ,218,200,0.91743119266055
, 2012-13,Whole Year ,15,9,0.6
, 2013-14,Whole Year ,9,7,0.777777777777778
, 2014-15,Whole Year ,96,69,0.71875
, 2016-17,Whole Year ,34,25,0.735294117647059
, 2017-18,Whole Year ,25,23,0.92
, 2018-19,Whole Year ,109,90,0.825688073394495
Total - Tobacco,,,6447,4462,0.692104854971305
Turmeric,,,,,
 1.BELLARY, 1997-98,Whole Year ,1,6,6
, 1998-99,Whole Year ,1,5,5
, 1999-00,Whole Year ,1,4,4
, 2000-01,Whole Year ,1,4,4
, 2001-02,Whole Year ,17,88,5.17647058823529
, 2002-03,Whole Year ,5,22,4.4
, 2003-04,Whole Year ,1,5,5
, 2004-05,Whole Year ,1,5,5
, 2007-08,Whole Year ,4,31,7.75
, 2011-12,Whole Year ,2,10,5
Total - Turmeric,,,34,180,5.29411764705882
Urad,,,,,
 1.BELLARY, 1999-00,Kharif     ,269,87,0.323420074349442
,,Rabi       ,107,40,0.373831775700935
,,Total,376,127,0.337765957446808
, 2000-01,Kharif     ,148,57,0.385135135135135
,,Rabi       ,85,30,0.352941176470588
,,Total,233,87,0.373390557939914
, 2001-02,Kharif     ,67,25,0.373134328358209
,,Rabi       ,184,69,0.375
,,Total,251,94,0.374501992031872
, 2002-03,Kharif     ,28,4,0.142857142857143
,,Rabi       ,105,12,0.114285714285714
,,Total,133,16,0.120300751879699
, 2003-04,Kharif     ,26,7,0.269230769230769
,,Rabi       ,34,18,0.529411764705882
,,Total,60,25,0.416666666666667
, 2004-05,Kharif     ,8,1,0.125
,,Rabi       ,53,18,0.339622641509434
,,Total,61,19,0.311475409836066
, 2005-06,Kharif     ,73,14,0.191780821917808
,,Rabi       ,80,38,0.475
,,Total,153,52,0.339869281045752
, 2006-07,Kharif     ,32,4,0.125
,,Rabi       ,170,89,0.523529411764706
,,Total,202,93,0.46039603960396
, 2007-08,Kharif     ,68,29,0.426470588235294
,,Rabi       ,115,45,0.391304347826087
,,Total,183,74,0.404371584699454
, 2008-09,Kharif     ,13,3,0.230769230769231
,,Rabi       ,126,55,0.436507936507936
,,Total,139,58,0.41726618705036
, 2009-10,Rabi       ,77,30,0.38961038961039
, 2010-11,Kharif     ,3,1,0.333333333333333
,,Rabi       ,64,30,0.46875
,,Total,67,31,0.462686567164179
, 2011-12,Rabi       ,73,37,0.506849315068493
, 2012-13,Kharif     ,16,8,0.5
,,Rabi       ,1,1,1
,,Total,17,9,0.529411764705882
, 2013-14,Rabi       ,23,13,0.565217391304348
, 2014-15,Kharif     ,124,35,0.282258064516129
, 2015-16,Kharif     ,67,17,0.253731343283582
,,Rabi       ,81,31,0.382716049382716
,,Summer     ,1081,541,0.500462534690102
,,Total,1229,589,0.479251423921888
, 2016-17,Kharif     ,242,118,0.487603305785124
,,Rabi       ,106,51,0.481132075471698
,,Summer     ,32,17,0.53125
,,Total,380,186,0.489473684210526
, 2017-18,Kharif     ,32,16,0.5
,,Rabi       ,16,7,0.4375
,,Total,48,23,0.479166666666667
, 2018-19,Kharif     ,13,6,0.461538461538462
,,Rabi       ,15,8,0.533333333333333
,,Summer     ,12,6,0.5
,,Total,40,20,0.5
Total - Urad,,,3869,1618,0.418195916257431
Wheat,,,,,
 1.BELLARY, 1997-98,Rabi       ,2900,1893,0.652758620689655
, 1998-99,Rabi       ,2382,2193,0.920654911838791
, 1999-00,Rabi       ,1909,1784,0.934520691461498
, 2000-01,Rabi       ,2658,2658,1
, 2001-02,Rabi       ,2201,2270,1.03134938664244
, 2002-03,Rabi       ,1077,843,0.782729805013928
, 2003-04,Rabi       ,990,707,0.714141414141414
, 2004-05,Rabi       ,848,768,0.905660377358491
, 2005-06,Rabi       ,1228,1341,1.09201954397394
, 2006-07,Rabi       ,889,798,0.89763779527559
, 2007-08,Rabi       ,1162,1226,1.05507745266781
, 2008-09,Rabi       ,1272,1444,1.13522012578616
, 2009-10,Rabi       ,1174,1051,0.895229982964225
, 2010-11,Rabi       ,1018,1658,1.6286836935167
, 2011-12,Rabi       ,653,938,1.4364471669219
, 2012-13,Rabi       ,576,401,0.696180555555556
, 2013-14,Rabi       ,328,346,1.05487804878049
, 2014-15,Rabi       ,263,344,1.30798479087452
, 2015-16,Rabi       ,114,214,1.87719298245614
, 2016-17,Rabi       ,77,10,0.12987012987013
, 2017-18,Rabi       ,582,767,1.31786941580756
, 2018-19,Rabi       ,23,19,0.826086956521739
Total - Wheat,,,24324,23673,0.973236309817464
